window_start,asset,direction,min_ask,min_ask_time,max_ask,max_ask_time,first_below_04,last_below_04,first_back_above_045,retry_count
"2026/01/15 06:00","BTC","Down","0.45","2026/01/15 06:01:55","0.97","2026/01/15 06:09:41","","","","0"
"2026/01/15 06:00","ETH","Up","0.27","2026/01/15 06:04:47","0.58","2026/01/15 06:01:51","2026/01/15 06:00:58","2026/01/15 06:09:59","2026/01/15 06:01:18","0"
"2026/01/15 06:00","ETH","Down","0.43","2026/01/15 06:01:51","0.96","2026/01/15 06:09:57","","","","0"
"2026/01/15 06:00","SOL","Up","0.33","2026/01/15 06:03:35","0.82","2026/01/15 06:08:49","2026/01/15 06:00:48","2026/01/15 06:06:27","2026/01/15 06:02:35","0"
"2026/01/15 06:00","SOL","Down","0.47","2026/01/15 05:59:07","0.7","2026/01/15 06:03:35","2026/01/15 06:08:04","2026/01/15 06:09:59","","0"
"2026/01/15 06:00","XRP","Up","0.21","2026/01/15 06:04:41","0.57","2026/01/15 05:59:12","2026/01/15 06:01:07","2026/01/15 06:09:59","2026/01/15 06:01:17","0"
"2026/01/15 06:00","XRP","Down","0.47","2026/01/15 05:59:23","0.91","2026/01/15 06:07:26","","","","0"
"2026/01/15 06:15","SOL","Up","0.41","2026/01/15 06:19:58","0.66","2026/01/15 06:21:14","2026/01/15 06:20:31","2026/01/15 06:24:59","2026/01/15 06:20:57","0"
"2026/01/15 06:15","SOL","Down","0.46","2026/01/15 06:15:02","0.7","2026/01/15 06:24:31","2026/01/15 06:20:57","2026/01/15 06:21:34","2026/01/15 06:21:36","0"
"2026/01/15 06:15","XRP","Up","0.52","2026/01/15 06:01:19","0.77","2026/01/15 06:20:57","","","","0"
"2026/01/15 06:15","XRP","Down","0.36","2026/01/15 06:19:44","0.56","2026/01/15 06:22:11","2026/01/15 06:17:47","2026/01/15 06:24:59","2026/01/15 06:17:54","0"
"2026/01/15 06:15","ETH","Up","0.49","2026/01/15 06:02:43","0.88","2026/01/15 06:24:25","","","","0"
"2026/01/15 06:15","ETH","Down","0.28","2026/01/15 06:18:54","0.52","2026/01/15 06:02:43","2026/01/15 06:15:26","2026/01/15 06:24:59","","0"
"2026/01/15 06:15","BTC","Up","0.51","2026/01/15 06:01:55","0.94","2026/01/15 06:22:50","","","","0"
"2026/01/15 06:15","BTC","Down","0.28","2026/01/15 06:18:54","0.5","2026/01/15 06:01:55","2026/01/15 06:15:38","2026/01/15 06:24:59","2026/01/15 06:17:15","0"
"2026/01/15 06:30","SOL","Up","0.11","2026/01/15 06:34:46","0.6","2026/01/15 06:31:15","2026/01/15 06:33:26","2026/01/15 06:39:59","","0"
"2026/01/15 06:30","SOL","Down","0.41","2026/01/15 06:31:15","0.99","2026/01/15 06:39:59","","","","0"
"2026/01/15 06:30","BTC","Up","0.12","2026/01/15 06:34:50","0.67","2026/01/15 06:30:07","2026/01/15 06:33:36","2026/01/15 06:39:59","","0"
"2026/01/15 06:30","BTC","Down","0.36","2026/01/15 06:31:08","0.98","2026/01/15 06:39:48","2026/01/15 06:31:07","2026/01/15 06:31:15","2026/01/15 06:31:20","0"
"2026/01/15 06:30","XRP","Up","0.16","2026/01/15 06:34:47","0.62","2026/01/15 06:31:08","2026/01/15 06:33:55","2026/01/15 06:39:59","","0"
"2026/01/15 06:30","XRP","Down","0.39","2026/01/15 06:31:08","0.96","2026/01/15 06:39:57","2026/01/15 06:31:08","2026/01/15 06:31:20","2026/01/15 06:31:40","0"
"2026/01/15 06:30","ETH","Up","0.17","2026/01/15 06:34:54","0.61","2026/01/15 06:30:12","2026/01/15 06:33:26","2026/01/15 06:39:59","","0"
"2026/01/15 06:30","ETH","Down","0.41","2026/01/15 06:30:08","0.98","2026/01/15 06:39:52","","","","0"
"2026/01/15 06:45","SOL","Up","0.52","2026/01/15 06:45:08","0.92","2026/01/15 06:50:47","","","","0"
"2026/01/15 06:45","SOL","Down","0.18","2026/01/15 06:49:19","0.51","2026/01/15 06:34:19","2026/01/15 06:46:36","2026/01/15 06:54:59","","0"
"2026/01/15 06:45","BTC","Up","0.52","2026/01/15 06:33:39","0.94","2026/01/15 06:49:18","","","","0"
"2026/01/15 06:45","BTC","Down","0.07","2026/01/15 06:49:18","0.55","2026/01/15 06:54:58","2026/01/15 06:46:21","2026/01/15 06:54:09","2026/01/15 06:54:11","0"
"2026/01/15 06:45","XRP","Up","0.54","2026/01/15 06:33:56","0.95","2026/01/15 06:50:34","","","","0"
"2026/01/15 06:45","XRP","Down","0.09","2026/01/15 06:49:24","0.47","2026/01/15 06:33:56","2026/01/15 06:45:54","2026/01/15 06:54:59","","0"
"2026/01/15 06:45","ETH","Up","0.53","2026/01/15 06:34:28","0.92","2026/01/15 06:52:04","","","","0"
"2026/01/15 06:45","ETH","Down","0.17","2026/01/15 06:49:23","0.49","2026/01/15 06:34:28","2026/01/15 06:45:48","2026/01/15 06:54:56","2026/01/15 06:54:56","0"
"2026/01/15 07:00","BTC","Up","0.51","2026/01/15 06:50:46","0.98","2026/01/15 07:09:37","","","","0"
"2026/01/15 07:00","BTC","Down","0.15","2026/01/15 07:04:43","0.5","2026/01/15 06:50:46","2026/01/15 07:00:18","2026/01/15 07:09:59","","0"
"2026/01/15 07:00","SOL","Up","0.46","2026/01/15 07:00:42","0.98","2026/01/15 07:09:25","","","","0"
"2026/01/15 07:00","SOL","Down","0.12","2026/01/15 07:03:02","0.55","2026/01/15 07:00:38","2026/01/15 07:01:14","2026/01/15 07:09:59","","0"
"2026/01/15 07:00","ETH","Up","0.53","2026/01/15 06:45:34","0.99","2026/01/15 07:09:27","","","","0"
"2026/01/15 07:00","ETH","Down","0.12","2026/01/15 07:03:03","0.48","2026/01/15 06:45:34","2026/01/15 07:01:06","2026/01/15 07:09:59","","0"
"2026/01/15 07:00","XRP","Up","0.53","2026/01/15 06:46:10","0.96","2026/01/15 07:09:59","","","","0"
"2026/01/15 07:00","XRP","Down","0.11","2026/01/15 07:02:58","0.49","2026/01/15 06:48:05","2026/01/15 07:00:51","2026/01/15 07:09:59","","0"
"2026/01/15 07:15","BTC","Up","0.38","2026/01/15 07:19:47","0.8","2026/01/15 07:16:46","2026/01/15 07:19:42","2026/01/15 07:24:59","","0"
"2026/01/15 07:15","BTC","Down","0.22","2026/01/15 07:16:46","0.93","2026/01/15 07:24:44","2026/01/15 07:15:28","2026/01/15 07:17:33","2026/01/15 07:17:50","0"
"2026/01/15 07:15","ETH","Up","0.4","2026/01/15 07:19:39","0.79","2026/01/15 07:16:46","2026/01/15 07:19:39","2026/01/15 07:24:59","","0"
"2026/01/15 07:15","ETH","Down","0.22","2026/01/15 07:16:46","0.93","2026/01/15 07:24:43","2026/01/15 07:15:31","2026/01/15 07:17:28","2026/01/15 07:17:53","0"
"2026/01/15 07:15","SOL","Up","0.44","2026/01/15 07:19:46","0.82","2026/01/15 07:16:46","2026/01/15 07:20:09","2026/01/15 07:24:59","2026/01/15 07:22:11","0"
"2026/01/15 07:15","SOL","Down","0.19","2026/01/15 07:16:46","0.91","2026/01/15 07:24:52","2026/01/15 07:15:41","2026/01/15 07:19:13","2026/01/15 07:19:17","0"
"2026/01/15 07:15","XRP","Up","0.33","2026/01/15 07:19:54","0.77","2026/01/15 07:16:47","2026/01/15 07:19:29","2026/01/15 07:24:59","","0"
"2026/01/15 07:15","XRP","Down","0.25","2026/01/15 07:16:47","0.97","2026/01/15 07:24:53","2026/01/15 07:15:34","2026/01/15 07:17:47","2026/01/15 07:17:48","0"
"2026/01/15 07:30","XRP","Up","0.35","2026/01/15 07:33:06","0.9","2026/01/15 07:38:50","2026/01/15 07:32:46","2026/01/15 07:33:13","2026/01/15 07:33:15","0"
"2026/01/15 07:30","XRP","Down","0.44","2026/01/15 07:31:15","0.68","2026/01/15 07:33:06","2026/01/15 07:35:58","2026/01/15 07:39:59","","0"
"2026/01/15 07:30","BTC","Up","0.29","2026/01/15 07:32:44","0.89","2026/01/15 07:38:46","2026/01/15 07:32:38","2026/01/15 07:35:27","2026/01/15 07:35:29","0"
"2026/01/15 07:30","BTC","Down","0.41","2026/01/15 07:31:13","0.72","2026/01/15 07:32:43","2026/01/15 07:35:54","2026/01/15 07:39:59","2026/01/15 07:37:31","0"
"2026/01/15 07:30","ETH","Up","0.28","2026/01/15 07:33:06","0.55","2026/01/15 07:30:00","2026/01/15 07:30:45","2026/01/15 07:38:38","2026/01/15 07:31:09","0"
"2026/01/15 07:30","ETH","Down","0.46","2026/01/15 07:30:02","0.77","2026/01/15 07:37:18","","","","0"
"2026/01/15 07:30","SOL","Up","0.25","2026/01/15 07:32:48","0.78","2026/01/15 07:38:50","2026/01/15 07:31:31","2026/01/15 07:35:21","2026/01/15 07:35:26","0"
"2026/01/15 07:30","SOL","Down","0.47","2026/01/15 07:30:03","0.76","2026/01/15 07:32:45","2026/01/15 07:38:23","2026/01/15 07:39:59","","0"
"2026/01/15 07:45","BTC","Up","0.36","2026/01/15 07:45:28","0.69","2026/01/15 07:53:07","2026/01/15 07:45:25","2026/01/15 07:54:59","2026/01/15 07:46:23","0"
"2026/01/15 07:45","BTC","Down","0.41","2026/01/15 07:49:43","0.7","2026/01/15 07:54:04","2026/01/15 07:52:58","2026/01/15 07:53:15","2026/01/15 07:53:15","0"
"2026/01/15 07:45","ETH","Up","0.5","2026/01/15 07:45:47","0.87","2026/01/15 07:54:58","","","","0"
"2026/01/15 07:45","ETH","Down","0.31","2026/01/15 07:49:43","0.51","2026/01/15 07:30:23","2026/01/15 07:46:34","2026/01/15 07:54:59","2026/01/15 07:46:59","0"
"2026/01/15 07:45","SOL","Up","0.46","2026/01/15 07:45:06","0.98","2026/01/15 07:54:42","","","","0"
"2026/01/15 07:45","SOL","Down","0.23","2026/01/15 07:49:42","0.56","2026/01/15 07:45:06","2026/01/15 07:47:19","2026/01/15 07:54:59","","0"
"2026/01/15 07:45","XRP","Up","0.47","2026/01/15 07:45:56","0.96","2026/01/15 07:52:32","","","","0"
"2026/01/15 07:45","XRP","Down","0.3","2026/01/15 07:49:40","0.63","2026/01/15 07:45:52","2026/01/15 07:48:05","2026/01/15 07:54:59","2026/01/15 07:48:50","0"
"2026/01/15 08:00","BTC","Up","0.1","2026/01/15 08:04:35","0.54","2026/01/15 07:59:11","2026/01/15 08:01:08","2026/01/15 08:09:59","","0"
"2026/01/15 08:00","BTC","Down","0.47","2026/01/15 07:59:22","0.94","2026/01/15 08:07:00","","","","0"
"2026/01/15 08:00","ETH","Up","0.1","2026/01/15 08:04:56","0.59","2026/01/15 08:00:38","2026/01/15 08:00:58","2026/01/15 08:09:59","","0"
"2026/01/15 08:00","ETH","Down","0.42","2026/01/15 08:00:38","0.99","2026/01/15 08:09:59","","","","0"
"2026/01/15 08:00","SOL","Up","0.06","2026/01/15 08:04:59","0.51","2026/01/15 08:00:22","2026/01/15 08:00:53","2026/01/15 08:09:59","","0"
"2026/01/15 08:00","SOL","Down","0.5","2026/01/15 08:00:23","0.99","2026/01/15 08:07:00","","","","0"
"2026/01/15 08:00","XRP","Up","0.26","2026/01/15 08:04:57","0.86","2026/01/15 08:09:59","2026/01/15 08:02:14","2026/01/15 08:07:21","2026/01/15 08:02:17","0"
"2026/01/15 08:00","XRP","Down","0.48","2026/01/15 08:00:41","0.8","2026/01/15 08:05:07","2026/01/15 08:08:04","2026/01/15 08:09:59","2026/01/15 08:08:54","0"
"2026/01/15 08:15","BTC","Up","0.11","2026/01/15 08:19:42","0.54","2026/01/15 08:12:08","2026/01/15 08:16:31","2026/01/15 08:24:59","","0"
"2026/01/15 08:15","BTC","Down","0.47","2026/01/15 08:12:08","0.97","2026/01/15 08:23:01","","","","0"
"2026/01/15 08:15","ETH","Up","0.1","2026/01/15 08:19:53","0.55","2026/01/15 08:14:41","2026/01/15 08:16:38","2026/01/15 08:24:59","2026/01/15 08:16:59","0"
"2026/01/15 08:15","ETH","Down","0.46","2026/01/15 08:14:41","0.97","2026/01/15 08:22:20","","","","0"
"2026/01/15 08:15","SOL","Up","0.07","2026/01/15 08:19:53","0.54","2026/01/15 08:13:12","2026/01/15 08:18:18","2026/01/15 08:24:59","2026/01/15 08:18:30","0"
"2026/01/15 08:15","SOL","Down","0.48","2026/01/15 08:13:12","0.98","2026/01/15 08:22:49","","","","0"
"2026/01/15 08:30","BTC","Up","0.2","2026/01/15 08:34:44","0.6","2026/01/15 08:30:02","2026/01/15 08:32:27","2026/01/15 08:39:59","","0"
"2026/01/15 08:30","BTC","Down","0.41","2026/01/15 08:30:09","0.97","2026/01/15 08:39:38","","","","0"
"2026/01/15 08:30","ETH","Up","0.21","2026/01/15 08:34:34","0.6","2026/01/15 08:30:11","2026/01/15 08:32:35","2026/01/15 08:39:59","","0"
"2026/01/15 08:30","ETH","Down","0.41","2026/01/15 08:30:27","0.99","2026/01/15 08:38:17","","","","0"
"2026/01/15 08:30","XRP","Up","0.2","2026/01/15 08:34:56","0.57","2026/01/15 08:30:11","2026/01/15 08:32:27","2026/01/15 08:39:59","","0"
"2026/01/15 08:30","XRP","Down","0.47","2026/01/15 08:30:11","0.95","2026/01/15 08:38:11","","","","0"
"2026/01/15 08:30","SOL","Up","0.29","2026/01/15 08:34:44","0.62","2026/01/15 08:30:09","2026/01/15 08:32:48","2026/01/15 08:39:59","","0"
"2026/01/15 08:30","SOL","Down","0.42","2026/01/15 08:30:10","0.97","2026/01/15 08:38:07","","","","0"
"2026/01/15 08:45","ETH","Up","0.28","2026/01/15 08:48:09","0.63","2026/01/15 08:45:24","2026/01/15 08:47:01","2026/01/15 08:54:59","2026/01/15 08:47:22","0"
"2026/01/15 08:45","ETH","Down","0.38","2026/01/15 08:45:24","0.86","2026/01/15 08:54:12","2026/01/15 08:45:22","2026/01/15 08:46:43","2026/01/15 08:45:38","0"
"2026/01/15 08:45","BTC","Up","0.29","2026/01/15 08:47:55","0.74","2026/01/15 08:46:37","2026/01/15 08:47:54","2026/01/15 08:54:59","2026/01/15 08:48:15","0"
"2026/01/15 08:45","BTC","Down","0.27","2026/01/15 08:46:38","0.74","2026/01/15 08:53:01","2026/01/15 08:45:21","2026/01/15 08:47:28","2026/01/15 08:45:38","0"
"2026/01/15 08:45","SOL","Up","0.39","2026/01/15 08:47:53","0.81","2026/01/15 08:54:55","2026/01/15 08:47:53","2026/01/15 08:48:02","2026/01/15 08:47:59","0"
"2026/01/15 08:45","SOL","Down","0.29","2026/01/15 08:49:50","0.63","2026/01/15 08:47:53","2026/01/15 08:46:17","2026/01/15 08:54:59","2026/01/15 08:46:59","0"
"2026/01/15 08:45","XRP","Up","0.18","2026/01/15 08:47:52","0.55","2026/01/15 08:45:28","2026/01/15 08:46:45","2026/01/15 08:54:59","","0"
"2026/01/15 08:45","XRP","Down","0.46","2026/01/15 08:45:28","0.86","2026/01/15 08:54:11","","","","0"
"2026/01/15 09:00","ETH","Up","0.54","2026/01/15 08:50:55","0.96","2026/01/15 09:05:41","","","","0"
"2026/01/15 09:00","ETH","Down","0.08","2026/01/15 09:04:43","0.47","2026/01/15 08:48:23","2026/01/15 09:00:07","2026/01/15 09:09:59","","0"
"2026/01/15 09:00","BTC","Up","0.5","2026/01/15 08:59:54","0.97","2026/01/15 09:05:37","","","","0"
"2026/01/15 09:00","BTC","Down","0.09","2026/01/15 09:04:45","0.51","2026/01/15 08:59:54","2026/01/15 09:00:10","2026/01/15 09:09:59","","0"
"2026/01/15 09:00","XRP","Up","0.5","2026/01/15 08:51:47","0.99","2026/01/15 09:08:22","","","","0"
"2026/01/15 09:00","XRP","Down","0.11","2026/01/15 09:04:48","0.51","2026/01/15 08:51:47","2026/01/15 09:01:39","2026/01/15 09:09:59","","0"
"2026/01/15 09:00","SOL","Up","0.5","2026/01/15 08:58:35","0.95","2026/01/15 09:06:18","","","","0"
"2026/01/15 09:00","SOL","Down","0.11","2026/01/15 09:04:49","0.51","2026/01/15 08:55:14","2026/01/15 09:00:10","2026/01/15 09:09:59","","0"
"2026/01/15 09:15","XRP","Up","0.29","2026/01/15 09:19:22","0.55","2026/01/15 09:16:59","2026/01/15 09:18:03","2026/01/15 09:24:59","","0"
"2026/01/15 09:15","XRP","Down","0.49","2026/01/15 09:15:04","0.99","2026/01/15 09:23:33","","","","0"
"2026/01/15 09:15","BTC","Up","0.39","2026/01/15 09:19:29","0.56","2026/01/15 09:15:53","2026/01/15 09:18:40","2026/01/15 09:24:59","2026/01/15 09:18:57","0"
"2026/01/15 09:15","BTC","Down","0.45","2026/01/15 09:15:53","0.97","2026/01/15 09:24:15","","","","0"
"2026/01/15 09:15","ETH","Up","0.49","2026/01/15 09:15:17","0.64","2026/01/15 09:17:46","2026/01/15 09:22:21","2026/01/15 09:24:59","","0"
"2026/01/15 09:15","ETH","Down","0.37","2026/01/15 09:17:47","0.977","2026/01/15 09:24:46","2026/01/15 09:17:01","2026/01/15 09:17:55","2026/01/15 09:18:02","0"
"2026/01/15 09:15","SOL","Up","0.32","2026/01/15 09:19:58","0.55","2026/01/15 09:14:59","2026/01/15 09:18:29","2026/01/15 09:24:59","2026/01/15 09:18:56","0"
"2026/01/15 09:15","SOL","Down","0.48","2026/01/15 09:17:50","0.99","2026/01/15 09:24:48","","","","0"
"2026/01/15 09:30","BTC","Up","0.27","2026/01/15 09:34:24","0.88","2026/01/15 09:39:23","2026/01/15 09:32:41","2026/01/15 09:36:53","2026/01/15 09:37:04","0"
"2026/01/15 09:30","BTC","Down","0.34","2026/01/15 09:31:37","0.8","2026/01/15 09:35:41","2026/01/15 09:31:02","2026/01/15 09:39:59","2026/01/15 09:31:55","0"
"2026/01/15 09:30","ETH","Up","0.18","2026/01/15 09:34:23","0.91","2026/01/15 09:39:19","2026/01/15 09:32:41","2026/01/15 09:37:21","2026/01/15 09:37:45","0"
"2026/01/15 09:30","ETH","Down","0.36","2026/01/15 09:31:25","0.89","2026/01/15 09:35:36","2026/01/15 09:30:55","2026/01/15 09:39:59","2026/01/15 09:32:21","0"
"2026/01/15 09:30","SOL","Up","0.08","2026/01/15 09:32:52","0.55","2026/01/15 09:30:03","2026/01/15 09:30:11","2026/01/15 09:39:59","2026/01/15 09:30:28","0"
"2026/01/15 09:30","SOL","Down","0.48","2026/01/15 09:30:03","0.96","2026/01/15 09:35:41","","","","0"
"2026/01/15 09:45","SOL","Up","0.3","2026/01/15 09:49:28","0.56","2026/01/15 09:54:43","2026/01/15 09:48:08","2026/01/15 09:53:48","2026/01/15 09:48:14","0"
"2026/01/15 09:45","SOL","Down","0.47","2026/01/15 09:43:57","0.87","2026/01/15 09:50:48","","","","0"
"2026/01/15 09:45","ETH","Up","0.31","2026/01/15 09:49:28","0.66","2026/01/15 09:53:53","2026/01/15 09:48:06","2026/01/15 09:53:46","2026/01/15 09:53:46","0"
"2026/01/15 09:45","ETH","Down","0.39","2026/01/15 09:46:43","0.85","2026/01/15 09:52:09","2026/01/15 09:46:43","2026/01/15 09:54:10","2026/01/15 09:46:57","0"
"2026/01/15 09:45","BTC","Up","0.29","2026/01/15 09:49:20","0.72","2026/01/15 09:53:55","2026/01/15 09:48:51","2026/01/15 09:52:37","2026/01/15 09:52:45","0"
"2026/01/15 09:45","BTC","Down","0.4","2026/01/15 09:46:46","0.8","2026/01/15 09:50:43","2026/01/15 09:46:46","2026/01/15 09:54:59","2026/01/15 09:46:57","0"
"2026/01/15 09:45","XRP","Up","0.29","2026/01/15 09:49:21","0.68","2026/01/15 09:46:47","2026/01/15 09:48:08","2026/01/15 09:54:59","","0"
"2026/01/15 09:45","XRP","Down","0.36","2026/01/15 09:46:41","0.91","2026/01/15 09:52:11","2026/01/15 09:46:35","2026/01/15 09:46:57","2026/01/15 09:47:08","0"
"2026/01/15 10:00","ETH","Up","0.48","2026/01/15 10:01:33","0.95","2026/01/15 10:09:59","","","","0"
"2026/01/15 10:00","ETH","Down","0.32","2026/01/15 10:02:49","0.53","2026/01/15 10:01:33","2026/01/15 10:02:01","2026/01/15 10:09:59","","0"
"2026/01/15 10:00","SOL","Up","0.44","2026/01/15 10:00:28","0.92","2026/01/15 10:09:10","","","","0"
"2026/01/15 10:00","SOL","Down","0.32","2026/01/15 10:02:50","0.58","2026/01/15 10:00:03","2026/01/15 10:01:57","2026/01/15 10:09:59","2026/01/15 10:04:46","0"
"2026/01/15 10:00","BTC","Up","0.48","2026/01/15 10:00:27","0.92","2026/01/15 10:09:39","","","","0"
"2026/01/15 10:00","BTC","Down","0.34","2026/01/15 10:02:54","0.53","2026/01/15 10:00:27","2026/01/15 10:01:55","2026/01/15 10:09:59","2026/01/15 10:03:24","0"
"2026/01/15 10:00","XRP","Up","0.44","2026/01/15 10:04:46","0.91","2026/01/15 10:09:06","","","","0"
"2026/01/15 10:00","XRP","Down","0.36","2026/01/15 10:02:52","0.61","2026/01/15 10:05:08","2026/01/15 10:02:14","2026/01/15 10:09:59","2026/01/15 10:03:18","0"
"2026/01/15 10:15","BTC","Up","0.5","2026/01/15 10:09:57","0.92","2026/01/15 10:20:42","","","","0"
"2026/01/15 10:15","BTC","Down","0.1","2026/01/15 10:17:21","0.51","2026/01/15 10:07:34","2026/01/15 10:15:58","2026/01/15 10:24:59","2026/01/15 10:16:33","0"
"2026/01/15 10:15","SOL","Up","0.5","2026/01/15 10:08:19","0.88","2026/01/15 10:17:28","2026/01/15 10:23:47","2026/01/15 10:24:59","","0"
"2026/01/15 10:15","SOL","Down","0.13","2026/01/15 10:17:32","0.76","2026/01/15 10:24:26","2026/01/15 10:17:12","2026/01/15 10:22:53","2026/01/15 10:22:53","0"
"2026/01/15 10:15","ETH","Up","0.47","2026/01/15 10:15:40","0.88","2026/01/15 10:22:17","","","","0"
"2026/01/15 10:15","ETH","Down","0.14","2026/01/15 10:17:29","0.54","2026/01/15 10:15:39","2026/01/15 10:17:09","2026/01/15 10:23:43","2026/01/15 10:23:50","0"
"2026/01/15 10:15","XRP","Up","0.43","2026/01/15 10:16:54","0.88","2026/01/15 10:20:41","2026/01/15 10:24:29","2026/01/15 10:24:32","2026/01/15 10:24:32","0"
"2026/01/15 10:15","XRP","Down","0.15","2026/01/15 10:17:30","0.61","2026/01/15 10:24:29","2026/01/15 10:17:12","2026/01/15 10:23:35","2026/01/15 10:23:39","0"
"2026/01/15 10:30","BTC","Up","0.48","2026/01/15 10:26:28","0.77","2026/01/15 10:32:36","2026/01/15 10:35:35","2026/01/15 10:39:59","","0"
"2026/01/15 10:30","BTC","Down","0.24","2026/01/15 10:32:36","0.98","2026/01/15 10:36:48","2026/01/15 10:31:08","2026/01/15 10:35:01","2026/01/15 10:34:43","0"
"2026/01/15 10:30","ETH","Up","0.53","2026/01/15 10:22:28","0.74","2026/01/15 10:32:32","2026/01/15 10:35:35","2026/01/15 10:39:59","","0"
"2026/01/15 10:30","ETH","Down","0.27","2026/01/15 10:32:32","0.99","2026/01/15 10:38:09","2026/01/15 10:31:15","2026/01/15 10:35:12","2026/01/15 10:35:20","0"
"2026/01/15 10:30","XRP","Up","0.51","2026/01/15 10:30:07","0.83","2026/01/15 10:31:32","2026/01/15 10:35:40","2026/01/15 10:39:59","","0"
"2026/01/15 10:30","XRP","Down","0.18","2026/01/15 10:31:36","0.99","2026/01/15 10:38:03","2026/01/15 10:30:31","2026/01/15 10:35:40","2026/01/15 10:35:40","0"
"2026/01/15 10:30","SOL","Up","0.51","2026/01/15 10:16:54","0.69","2026/01/15 10:32:33","2026/01/15 10:35:37","2026/01/15 10:39:59","","0"
"2026/01/15 10:30","SOL","Down","0.32","2026/01/15 10:32:36","0.96","2026/01/15 10:36:32","2026/01/15 10:31:13","2026/01/15 10:33:41","2026/01/15 10:33:41","0"
"2026/01/15 10:45","BTC","Up","0.14","2026/01/15 10:48:48","0.55","2026/01/15 10:37:23","2026/01/15 10:45:41","2026/01/15 10:54:59","2026/01/15 10:50:38","0"
"2026/01/15 10:45","BTC","Down","0.47","2026/01/15 10:38:53","0.92","2026/01/15 10:54:53","","","","0"
"2026/01/15 10:45","SOL","Up","0.14","2026/01/15 10:48:51","0.56","2026/01/15 10:42:41","2026/01/15 10:45:34","2026/01/15 10:54:59","","0"
"2026/01/15 10:45","SOL","Down","0.45","2026/01/15 10:42:41","0.98","2026/01/15 10:54:07","","","","0"
"2026/01/15 10:45","XRP","Up","0.07","2026/01/15 10:48:47","0.55","2026/01/15 10:45:03","2026/01/15 10:45:46","2026/01/15 10:54:59","","0"
"2026/01/15 10:45","XRP","Down","0.47","2026/01/15 10:44:42","0.99","2026/01/15 10:52:17","","","","0"
"2026/01/15 10:45","ETH","Up","0.14","2026/01/15 10:48:49","0.55","2026/01/15 10:44:04","2026/01/15 10:45:32","2026/01/15 10:54:59","","0"
"2026/01/15 10:45","ETH","Down","0.47","2026/01/15 10:35:56","0.95","2026/01/15 10:54:51","","","","0"
"2026/01/15 11:00","BTC","Up","0.41","2026/01/15 11:04:57","0.72","2026/01/15 11:06:21","2026/01/15 11:05:15","2026/01/15 11:09:59","2026/01/15 11:05:21","0"
"2026/01/15 11:00","BTC","Down","0.42","2026/01/15 11:01:52","0.93","2026/01/15 11:09:38","2026/01/15 11:05:49","2026/01/15 11:06:43","2026/01/15 11:06:43","0"
"2026/01/15 11:00","SOL","Up","0.29","2026/01/15 11:04:58","0.69","2026/01/15 11:06:23","2026/01/15 11:02:35","2026/01/15 11:09:59","2026/01/15 11:05:49","0"
"2026/01/15 11:00","SOL","Down","0.41","2026/01/15 11:01:52","0.78","2026/01/15 11:07:38","2026/01/15 11:06:17","2026/01/15 11:06:48","2026/01/15 11:06:48","0"
